tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,clean_text,intent,escalation_decision
114294,AmazonHelp,False,Thu Nov 23 21:27:00 +0000 2017,"@141406 Hola, nos podrías indicar cual fue el motivo de la cancelación de la entrega por parte del transportista? ^AG",114295,114296.0,"@141406 hola, nos podrías indicar cual fue el motivo de la cancelación de la entrega por parte del transportista? ^ag",order_issue,auto
465157,AmazonHelp,False,Fri Dec 01 04:11:53 +0000 2017,@225642 We'd like to look into this with you in real-time. Please get in touch with us here: https://t.co/hApLpMlfHN at your earliest convenience. ^EZ,,465158.0,@225642 we'd like to look into this with you in real-time. please get in touch with us here:  at your earliest convenience. ^ez,order_issue,auto
2154011,AmazonHelp,False,Mon Nov 20 16:08:00 +0000 2017,"@632896 We'd like to sort the cash back issue for you, could you please let us know if you've shared your details using the secured link provided earlier? ^VN",2154010,2154012.0,"@632896 we'd like to sort the cash back issue for you, could you please let us know if you've shared your details using the secured link provided earlier? ^vn",order_issue,auto
483741,AmazonHelp,False,Fri Dec 01 14:55:00 +0000 2017,@230079 Hola sin compartir información de tu cuenta comentanos ¿el pedido fue enviado y gestionado por Amazon o por alguno de nuestros vendedores externos? ^RC,,483742.0,@230079 hola sin compartir información de tu cuenta comentanos ¿el pedido fue enviado y gestionado por amazon o por alguno de nuestros vendedores externos? ^rc,order_issue,auto
1100440,AmazonHelp,False,Sat Nov 25 20:10:24 +0000 2017,@132139 Vielleicht können wir dir aber auch ein Lächeln ins Gesicht zaubern. Melde dich bitte mal direkt beim Social Media Team: https://t.co/br7bhrlJn8. Keine Angst. Ist nichts schlimmes. :-),"1100441,1100442",1100439.0,@132139 vielleicht können wir dir aber auch ein lächeln ins gesicht zaubern. melde dich bitte mal direkt beim social media team:  keine angst. ist nichts schlimmes. :-),order_issue,auto
838670,AmazonHelp,False,Fri Oct 13 10:48:24 +0000 2017,@319561 Please don’t provide your order details as we consider them to be personal info. Our page is visible to public. ^SG(2/2),,838671.0,@319561 please don’t provide your order details as we consider them to be personal info. our page is visible to public. ^sg(2/2),order_issue,auto
829476,AmazonHelp,False,Fri Oct 13 03:26:00 +0000 2017,@317543 It's not uncommon for orders to even depart the same day they arrive. Please keep us posted. ^JA,829477,829478.0,@317543 it's not uncommon for orders to even depart the same day they arrive. please keep us posted. ^ja,order_issue,auto
641809,AmazonHelp,False,Wed Nov 22 20:32:25 +0000 2017,"@272312 Hola Ricardo, lamento los inconvenientes con el libro que recibiste. Te comento que a través del siguiente enlace podrás verificar todas las opciones que tenemos para que puedas solucionar esta situación: https://t.co/nbYTwVNFsD. ^MZ",641808,641810.0,"@272312 hola ricardo, lamento los inconvenientes con el libro que recibiste. te comento que a través del siguiente enlace podrás verificar todas las opciones que tenemos para que puedas solucionar esta situación:  ^mz",order_issue,auto
483741,AmazonHelp,False,Fri Dec 01 14:55:00 +0000 2017,@230079 Hola sin compartir información de tu cuenta comentanos ¿el pedido fue enviado y gestionado por Amazon o por alguno de nuestros vendedores externos? ^RC,,483742.0,@230079 hola sin compartir información de tu cuenta comentanos ¿el pedido fue enviado y gestionado por amazon o por alguno de nuestros vendedores externos? ^rc,order_issue,auto
355329,AmazonHelp,False,Sun Oct 08 14:21:58 +0000 2017,"@200428 That's strange, have you reported this to our support team? You can do so here: https://t.co/HQhpS2qeEd ^MS",,355330.0,"@200428 that's strange, have you reported this to our support team? you can do so here:  ^ms",order_issue,auto
318270,AmazonHelp,False,Sat Oct 07 10:03:00 +0000 2017,@191941 Hi Tim- Have you checked your connection? ^NV,,318271.0,@191941 hi tim- have you checked your connection? ^nv,order_issue,auto
1081777,AmazonHelp,False,Sun Oct 15 02:00:00 +0000 2017,@375177 This isn't the experience we want you to have. Please keep us posted on the outcome of the call. ^BH,"1081770,1081778",1081779.0,@375177 this isn't the experience we want you to have. please keep us posted on the outcome of the call. ^bh,order_issue,auto
2378656,AmazonHelp,False,Sun Oct 29 07:50:00 +0000 2017,@685967 I shall forward your requests to the concerned team to work on it. Appreciate your understanding. 2/2 ^MJ,,2378657.0,@685967 i shall forward your requests to the concerned team to work on it. appreciate your understanding. 2/2 ^mj,order_issue,auto
1232124,AmazonHelp,False,Mon Oct 16 06:04:27 +0000 2017,"@359661 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^MJ",,1232123.0,"@359661 please don't provide your order details, we consider it personal information. our twitter page is visible to public. ^mj",order_issue,auto
300545,AmazonHelp,False,Fri Oct 06 21:11:30 +0000 2017,"@187655 If you wish, you can also report the situation with our Customer Service directly through the website. Regards! ^LG",300546,300544.0,"@187655 if you wish, you can also report the situation with our customer service directly through the website. regards! ^lg",order_issue,auto
444405,AmazonHelp,False,Thu Nov 23 11:04:33 +0000 2017,"@220270 Julian, en este caso cuentas con el respaldo de nuestra Garantía de la A a la Z. Puedes encontrar más información en el siguiente enlace: https://t.co/HKCetvgiMH ^VL",444406,444404.0,"@220270 julian, en este caso cuentas con el respaldo de nuestra garantía de la a a la z. puedes encontrar más información en el siguiente enlace:  ^vl",order_issue,auto
2137425,AmazonHelp,False,Thu Oct 19 18:26:00 +0000 2017,"@392651 In unseren Lagern wird noch bis Mitternacht gearbeitet. Gibt kein Grund, warum die CD morgen nicht da sein sollte:) ^AV","2137426,2137427",2137424.0,"@392651 in unseren lagern wird noch bis mitternacht gearbeitet. gibt kein grund, warum die cd morgen nicht da sein sollte:) ^av",order_issue,auto
420775,AmazonHelp,False,Tue Oct 10 08:28:00 +0000 2017,@215288 Please get in touch via https://t.co/R55eEQwSEs and we'll have a specialist look into this for you. ^BM,,420774.0,@215288 please get in touch via  and we'll have a specialist look into this for you. ^bm,order_issue,auto
2003961,AmazonHelp,False,Sat Nov 25 15:03:33 +0000 2017,@592579 Thanks for the information! could you please let us know what the e-mail you received states?  ^MW,2003962,2003960.0,@592579 thanks for the information! could you please let us know what the e-mail you received states?  ^mw,order_issue,auto
2297501,AmazonHelp,False,Thu Oct 19 22:53:00 +0000 2017,"@369814 Hmm...We'd like to troubleshoot this in real time, Delash. Please ring us here when you can:  https://t.co/JzP7hlA23B ^BL",,2297500.0,"@369814 hmm...we'd like to troubleshoot this in real time, delash. please ring us here when you can:   ^bl",order_issue,auto
496783,AmazonHelp,False,Fri Dec 01 18:00:29 +0000 2017,"@233532 Bonsoir Léo, navrée d'apprendre cela. Que dit le suivi de votre colis s'il vous plaît ? ^MA",496784,496785.0,"@233532 bonsoir léo, navrée d'apprendre cela. que dit le suivi de votre colis s'il vous plaît ? ^ma",order_issue,auto
1160428,AmazonHelp,False,Sun Oct 15 18:25:37 +0000 2017,"@315473 Understand, have you tried to contact our Customer Support through phone? ^DA",1160427,1160429.0,"@315473 understand, have you tried to contact our customer support through phone? ^da",order_issue,auto
986369,AmazonHelp,False,Sun Oct 22 11:47:00 +0000 2017,"@353766 Super, freut mich. Wir sind immer wieder gerne für dich da! ^DW",,986368.0,"@353766 super, freut mich. wir sind immer wieder gerne für dich da! ^dw",order_issue,auto
350568,AmazonHelp,False,Sun Oct 08 10:43:23 +0000 2017,"@199406 here:https://t.co/beaaDm0muc, we'll get back to you soon. (2/2)^AP",,350569.0,@199406 here: we'll get back to you soon. (2/2)^ap,order_issue,auto
372857,AmazonHelp,False,Sun Oct 08 23:46:30 +0000 2017,"@204354 かしこまりました。お手数をおかけいたしますがどうぞよろしくお願いいたします。
",,,"@204354 かしこまりました。お手数をおかけいたしますがどうぞよろしくお願いいたします。
",order_issue,auto
909529,AmazonHelp,False,Sat Oct 21 13:55:57 +0000 2017,@336037 I'm afraid we can't provide the requested info. [2/2] ^HA,"909531,909532",909528.0,@336037 i'm afraid we can't provide the requested info. [2/2] ^ha,order_issue,auto
138955,AmazonHelp,False,Fri Nov 24 11:08:00 +0000 2017,@124066 Please keep an eye on your emails for an update from the relevant department.^BD,,138956.0,@124066 please keep an eye on your emails for an update from the relevant department.^bd,order_issue,auto
2104349,AmazonHelp,False,Wed Nov 08 21:23:31 +0000 2017,@532172 I'm glad we could assist! Let us know if you need anymore help. ^JP,"2104350,2104351",2104348.0,@532172 i'm glad we could assist! let us know if you need anymore help. ^jp,order_issue,auto
179598,AmazonHelp,False,Wed Oct 04 09:47:27 +0000 2017,@158302 There must be some error! Let us look into this issue closer. Please contact us using this link: https://t.co/9mwpIdOzZn. (1/2) ^ZH,,179599.0,@158302 there must be some error! let us look into this issue closer. please contact us using this link:  (1/2) ^zh,order_issue,auto
793374,AmazonHelp,False,Thu Oct 12 13:43:04 +0000 2017,"@309164 Bonjour, je suis désolé d'apprendre cela. Avez-vous contacté notre service client afin de vous proposer une solution ? ^ME",,793375.0,"@309164 bonjour, je suis désolé d'apprendre cela. avez-vous contacté notre service client afin de vous proposer une solution ? ^me",order_issue,auto
575386,AmazonHelp,False,Sun Dec 03 08:27:26 +0000 2017,@225413 You’re welcome! Do keep us posted for further issued or concerns. ^SB,,575384.0,@225413 you’re welcome! do keep us posted for further issued or concerns. ^sb,order_issue,auto
300545,AmazonHelp,False,Fri Oct 06 21:11:30 +0000 2017,"@187655 If you wish, you can also report the situation with our Customer Service directly through the website. Regards! ^LG",300546,300544.0,"@187655 if you wish, you can also report the situation with our customer service directly through the website. regards! ^lg",order_issue,auto
204938,AmazonHelp,False,Thu Oct 05 00:33:00 +0000 2017,@164542 おはようございます。Amazonです。ご利用ありがとうございます！到着までいましばらくお待ちくださいませ☺️✨ SK,,204939.0,@164542 おはようございます。amazonです。ご利用ありがとうございます！到着までいましばらくお待ちくださいませ☺️✨ sk,order_issue,auto
435117,AmazonHelp,False,Tue Oct 10 16:39:00 +0000 2017,"@218358 If you haven't received your items by 21:00, please let us know! ^AC",435118,435119.0,"@218358 if you haven't received your items by 21:00, please let us know! ^ac",order_issue,auto
2399212,AmazonHelp,False,Sat Nov 18 07:57:29 +0000 2017,"@690399 Hi Rudi, what are you getting when you click on it? Any error messages? ^AT",2399211,2399213.0,"@690399 hi rudi, what are you getting when you click on it? any error messages? ^at",order_issue,auto
1042349,AmazonHelp,False,Sun Oct 15 12:08:33 +0000 2017,"@366444 Sure, do keep us posted if you haven't received any update. ^PS",1042348,1042350.0,"@366444 sure, do keep us posted if you haven't received any update. ^ps",order_issue,auto
1264469,AmazonHelp,False,Fri Oct 27 12:52:00 +0000 2017,"@416100 Once we receive the details, we will get back to you the latest by 12 hours. Appreciate your patience. ^BS",1264470,1264468.0,"@416100 once we receive the details, we will get back to you the latest by 12 hours. appreciate your patience. ^bs",order_issue,auto
2399212,AmazonHelp,False,Sat Nov 18 07:57:29 +0000 2017,"@690399 Hi Rudi, what are you getting when you click on it? Any error messages? ^AT",2399211,2399213.0,"@690399 hi rudi, what are you getting when you click on it? any error messages? ^at",order_issue,auto
1212233,AmazonHelp,False,Wed Oct 25 12:41:22 +0000 2017,@383566 Could you please let us know if you have filled the details in the link mentioned above? ^PR,1212234,1212235.0,@383566 could you please let us know if you have filled the details in the link mentioned above? ^pr,order_issue,auto
2538959,AmazonHelp,False,Thu Nov 16 09:59:28 +0000 2017,@722083 Amazon Pay balance is a digital wallet solution provided to you by Amazon using which you can make online transactions on Amazon.in and our partner websites &amp; apps. For more information pelase go through the link: https://t.co/zzrRxASSJV. ^JS,,2538960.0,@722083 amazon pay balance is a digital wallet solution provided to you by amazon using which you can make online transactions on amazon.in and our partner websites &amp; apps. for more information pelase go through the link:  ^js,order_issue,auto
179328,AmazonHelp,False,Wed Oct 04 10:00:27 +0000 2017,@158261 We apologize for the inconvenience. We've addressed your query here: https://t.co/anRnb8zz1T. Please check it. ^ZH,"179329,179330",179331.0,@158261 we apologize for the inconvenience. we've addressed your query here:  please check it. ^zh,order_issue,auto
420775,AmazonHelp,False,Tue Oct 10 08:28:00 +0000 2017,@215288 Please get in touch via https://t.co/R55eEQwSEs and we'll have a specialist look into this for you. ^BM,,420774.0,@215288 please get in touch via  and we'll have a specialist look into this for you. ^bm,order_issue,auto
1002549,AmazonHelp,False,Sat Oct 14 12:57:33 +0000 2017,@357311 We'd definitely help clear this up for you. Kindly connect with our support team here: https://t.co/vlvfJrlYEH for assistance.^RS,,1002550.0,@357311 we'd definitely help clear this up for you. kindly connect with our support team here:  for assistance.^rs,order_issue,auto
301516,AmazonHelp,False,Fri Oct 06 21:06:00 +0000 2017,"@187925 Ich leite deinen Wunsch gerne weiter, kann dir jedoch leider nichts versprechen :) ^BL",301517,301518.0,"@187925 ich leite deinen wunsch gerne weiter, kann dir jedoch leider nichts versprechen :) ^bl",order_issue,auto
2154011,AmazonHelp,False,Mon Nov 20 16:08:00 +0000 2017,"@632896 We'd like to sort the cash back issue for you, could you please let us know if you've shared your details using the secured link provided earlier? ^VN",2154010,2154012.0,"@632896 we'd like to sort the cash back issue for you, could you please let us know if you've shared your details using the secured link provided earlier? ^vn",order_issue,auto
734123,AmazonHelp,False,Wed Oct 11 11:21:26 +0000 2017,@295651 Please reach out to us so we can better assist. You can reach us here https://t.co/9jquJP3RcP ^VL,734124,734125.0,@295651 please reach out to us so we can better assist. you can reach us here  ^vl,order_issue,auto
763068,AmazonHelp,False,Wed Oct 11 21:04:00 +0000 2017,"@302175 I'd like to personally help you. Kindly fill in your details here: https://t.co/GIJyeYqKE0, and I'll look into it. ^NR",,762427.0,@302175 i'd like to personally help you. kindly fill in your details here:  and i'll look into it. ^nr,order_issue,auto
372857,AmazonHelp,False,Sun Oct 08 23:46:30 +0000 2017,"@204354 かしこまりました。お手数をおかけいたしますがどうぞよろしくお願いいたします。
",,,"@204354 かしこまりました。お手数をおかけいたしますがどうぞよろしくお願いいたします。
",order_issue,auto
496783,AmazonHelp,False,Fri Dec 01 18:00:29 +0000 2017,"@233532 Bonsoir Léo, navrée d'apprendre cela. Que dit le suivi de votre colis s'il vous plaît ? ^MA",496784,496785.0,"@233532 bonsoir léo, navrée d'apprendre cela. que dit le suivi de votre colis s'il vous plaît ? ^ma",order_issue,auto
2342004,AmazonHelp,False,Mon Nov 13 15:05:35 +0000 2017,"@677425 ¿Podrías confirmarnos, si tu pedido es vendido y gestionado por Amazon o por un vendedor externo? ^HC",2342003,2342005.0,"@677425 ¿podrías confirmarnos, si tu pedido es vendido y gestionado por amazon o por un vendedor externo? ^hc",order_issue,auto
2309334,AmazonHelp,False,Mon Nov 13 03:31:28 +0000 2017,"@669799 Absolutely, you can reach us at: 1 (888) 280-4331 and then request seller support. ^BE",,2309333.0,"@669799 absolutely, you can reach us at: 1 (888) 280-4331 and then request seller support. ^be",order_issue,auto
2319577,AmazonHelp,False,Mon Nov 13 12:51:27 +0000 2017,"@672305 Bonjour, désolée pour cela, quelle est la date de livraison que vous avez obtenue lors de la validation de votre commande je vous prie?
",,,"@672305 bonjour, désolée pour cela, quelle est la date de livraison que vous avez obtenue lors de la validation de votre commande je vous prie?
",order_issue,auto
313504,AmazonHelp,False,Sat Oct 07 11:29:02 +0000 2017,"@162750 Once you share your details, we'll work on it and get back to you. ^HN",313505,313503.0,"@162750 once you share your details, we'll work on it and get back to you. ^hn",order_issue,auto
334087,AmazonHelp,False,Sat Oct 07 20:07:00 +0000 2017,@195598 I'm unable to comprehend. Kindly elaborate your concern. We'll be happy to help. ^SG(1/2),,334086.0,@195598 i'm unable to comprehend. kindly elaborate your concern. we'll be happy to help. ^sg(1/2),order_issue,auto
2154011,AmazonHelp,False,Mon Nov 20 16:08:00 +0000 2017,"@632896 We'd like to sort the cash back issue for you, could you please let us know if you've shared your details using the secured link provided earlier? ^VN",2154010,2154012.0,"@632896 we'd like to sort the cash back issue for you, could you please let us know if you've shared your details using the secured link provided earlier? ^vn",order_issue,auto
763077,AmazonHelp,False,Wed Oct 11 21:01:02 +0000 2017,"@302175 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. (2/2) ^SV",,763078.0,"@302175 please don't provide your order details, we consider it personal information. our twitter page is visible to public. (2/2) ^sv",order_issue,auto
686661,AmazonHelp,False,Thu Nov 23 13:57:00 +0000 2017,"@283954 Yup, we received the DM, we'll get back to you shortly! ^KK",,686662.0,"@283954 yup, we received the dm, we'll get back to you shortly! ^kk",order_issue,auto
444405,AmazonHelp,False,Thu Nov 23 11:04:33 +0000 2017,"@220270 Julian, en este caso cuentas con el respaldo de nuestra Garantía de la A a la Z. Puedes encontrar más información en el siguiente enlace: https://t.co/HKCetvgiMH ^VL",444406,444404.0,"@220270 julian, en este caso cuentas con el respaldo de nuestra garantía de la a a la z. puedes encontrar más información en el siguiente enlace:  ^vl",order_issue,auto
1223530,AmazonHelp,False,Fri Nov 17 13:08:00 +0000 2017,@407057 Profitez-en Olivier 😄 Qu'avez-vous regardé hier soir ? ^ARC,1223531,1223529.0,@407057 profitez-en olivier 😄 qu'avez-vous regardé hier soir ? ^arc,order_issue,auto
2003961,AmazonHelp,False,Sat Nov 25 15:03:33 +0000 2017,@592579 Thanks for the information! could you please let us know what the e-mail you received states?  ^MW,2003962,2003960.0,@592579 thanks for the information! could you please let us know what the e-mail you received states?  ^mw,order_issue,auto
1049815,AmazonHelp,False,Mon Oct 23 07:54:27 +0000 2017,@368118 🌼^FT https://t.co/9bpSsR0I5G,1049816,1049817.0,@368118 🌼^ft ,order_issue,auto
2511195,AmazonHelp,False,Mon Oct 30 05:16:28 +0000 2017,@715770 We'd love to get your feedback to our Packaging team. You can send it directly to us here: https://t.co/MMaW39Yeo6 ^AM,,2511196.0,@715770 we'd love to get your feedback to our packaging team. you can send it directly to us here:  ^am,order_issue,auto
1281426,AmazonHelp,False,Sat Oct 28 16:44:29 +0000 2017,"@419812 Upon clicking the link shared in the tweet above, you will land on a form. Kindly fill and submit the same. ^CB",,1281425.0,"@419812 upon clicking the link shared in the tweet above, you will land on a form. kindly fill and submit the same. ^cb",order_issue,auto
943536,AmazonHelp,False,Sat Oct 21 16:37:29 +0000 2017,@343708 I’d like to help you; please fill this form: https://t.co/beaaDm0muc and I’ll contact you soon (1/2) ^BA,,943537.0,@343708 i’d like to help you; please fill this form:  and i’ll contact you soon (1/2) ^ba,order_issue,auto
155258,AmazonHelp,False,Fri Nov 24 23:43:28 +0000 2017,"@151596 Gracias por la información, Isabel. En este caso te recomiendo contactar con nuestros colegas de Servicio al Cliente para una atención personalizada y poder verificar el origen del cobro. 
",,,"@151596 gracias por la información, isabel. en este caso te recomiendo contactar con nuestros colegas de servicio al cliente para una atención personalizada y poder verificar el origen del cobro. 
",order_issue,auto
2104349,AmazonHelp,False,Wed Nov 08 21:23:31 +0000 2017,@532172 I'm glad we could assist! Let us know if you need anymore help. ^JP,"2104350,2104351",2104348.0,@532172 i'm glad we could assist! let us know if you need anymore help. ^jp,order_issue,auto
1281426,AmazonHelp,False,Sat Oct 28 16:44:29 +0000 2017,"@419812 Upon clicking the link shared in the tweet above, you will land on a form. Kindly fill and submit the same. ^CB",,1281425.0,"@419812 upon clicking the link shared in the tweet above, you will land on a form. kindly fill and submit the same. ^cb",order_issue,auto
275854,AmazonHelp,False,Fri Oct 06 07:04:29 +0000 2017,@181899 That's amazing! Hope you grab one soon.  #AmazonEcho ^VM,,275855.0,@181899 that's amazing! hope you grab one soon.  #amazonecho ^vm,order_issue,auto
275854,AmazonHelp,False,Fri Oct 06 07:04:29 +0000 2017,@181899 That's amazing! Hope you grab one soon.  #AmazonEcho ^VM,,275855.0,@181899 that's amazing! hope you grab one soon.  #amazonecho ^vm,order_issue,auto
537524,AmazonHelp,False,Sat Dec 02 14:20:28 +0000 2017,@244597 We're happy to take a closer look into this for you. Please contact us here: https://t.co/JzP7hlA23B ^LI,,537522.0,@244597 we're happy to take a closer look into this for you. please contact us here:  ^li,order_issue,auto
356724,AmazonHelp,False,Sun Oct 08 18:54:28 +0000 2017,@200703 He can connect with our support team here: https://t.co/TK4yevTaND. ^NR,,356722.0,@200703 he can connect with our support team here:  ^nr,order_issue,auto
794485,AmazonHelp,False,Sat Oct 14 06:13:00 +0000 2017,@309432 Our team will get back to you with an update concerning your order soon. Kindly request you to wait.(2/2)^RS,,794484.0,@309432 our team will get back to you with an update concerning your order soon. kindly request you to wait.(2/2)^rs,order_issue,auto
313504,AmazonHelp,False,Sat Oct 07 11:29:02 +0000 2017,"@162750 Once you share your details, we'll work on it and get back to you. ^HN",313505,313503.0,"@162750 once you share your details, we'll work on it and get back to you. ^hn",order_issue,auto
237179,AmazonHelp,False,Wed Oct 04 14:29:00 +0000 2017,@172489 Have you ordered this from Amazon.in Don? ^HN,"237180,237181,237182",237183.0,@172489 have you ordered this from amazon.in don? ^hn,order_issue,auto
355329,AmazonHelp,False,Sun Oct 08 14:21:58 +0000 2017,"@200428 That's strange, have you reported this to our support team? You can do so here: https://t.co/HQhpS2qeEd ^MS",,355330.0,"@200428 that's strange, have you reported this to our support team? you can do so here:  ^ms",order_issue,auto
430667,AmazonHelp,False,Wed Oct 11 13:07:40 +0000 2017,"@217415 If you've received an email from Social Media Specialist, please reply to it for further updates. ^HA",,430666.0,"@217415 if you've received an email from social media specialist, please reply to it for further updates. ^ha",order_issue,auto
834848,AmazonHelp,False,Fri Oct 13 08:00:03 +0000 2017,@318785 it to be personal information. Our Twitter page is visible to the public. 3/3^AP,,834849.0,@318785 it to be personal information. our twitter page is visible to the public. 3/3^ap,order_issue,auto
179328,AmazonHelp,False,Wed Oct 04 10:00:27 +0000 2017,@158261 We apologize for the inconvenience. We've addressed your query here: https://t.co/anRnb8zz1T. Please check it. ^ZH,"179329,179330",179331.0,@158261 we apologize for the inconvenience. we've addressed your query here:  please check it. ^zh,order_issue,auto
537524,AmazonHelp,False,Sat Dec 02 14:20:28 +0000 2017,@244597 We're happy to take a closer look into this for you. Please contact us here: https://t.co/JzP7hlA23B ^LI,,537522.0,@244597 we're happy to take a closer look into this for you. please contact us here:  ^li,order_issue,auto
301516,AmazonHelp,False,Fri Oct 06 21:06:00 +0000 2017,"@187925 Ich leite deinen Wunsch gerne weiter, kann dir jedoch leider nichts versprechen :) ^BL",301517,301518.0,"@187925 ich leite deinen wunsch gerne weiter, kann dir jedoch leider nichts versprechen :) ^bl",order_issue,auto
679888,AmazonHelp,False,Thu Nov 23 08:06:26 +0000 2017,@282217 Please don’t provide your order details as we consider them to be personal information. Our Twitter page is visible to public. (2/2)^BS,,679889.0,@282217 please don’t provide your order details as we consider them to be personal information. our twitter page is visible to public. (2/2)^bs,order_issue,auto
629635,AmazonHelp,False,Wed Nov 22 16:18:00 +0000 2017,@145226 Gerne,,629634.0,@145226 gerne,order_issue,auto
2367971,AmazonHelp,False,Mon Nov 13 23:27:29 +0000 2017,"@552377 We'd like to take a closer look to ensure this is addressed. When you have a moment, please relay specifics to us using this secure link, and we'll be in touch: https://t.co/wjQJ18grEv ^MV",,2367972.0,"@552377 we'd like to take a closer look to ensure this is addressed. when you have a moment, please relay specifics to us using this secure link, and we'll be in touch:  ^mv",order_issue,auto
312105,AmazonHelp,False,Sat Oct 07 03:56:00 +0000 2017,@190339 here: https://t.co/beaaDm0muc and I'll reach out to you with an update soon. 2/2^EM,,311297.0,@190339 here:  and i'll reach out to you with an update soon. 2/2^em,order_issue,auto
575386,AmazonHelp,False,Sun Dec 03 08:27:26 +0000 2017,@225413 You’re welcome! Do keep us posted for further issued or concerns. ^SB,,575384.0,@225413 you’re welcome! do keep us posted for further issued or concerns. ^sb,order_issue,auto
138955,AmazonHelp,False,Fri Nov 24 11:08:00 +0000 2017,@124066 Please keep an eye on your emails for an update from the relevant department.^BD,,138956.0,@124066 please keep an eye on your emails for an update from the relevant department.^bd,order_issue,auto
2560179,AmazonHelp,False,Thu Nov 16 17:39:00 +0000 2017,"@454845 Hola Ozkar. Disculpa los inconvenientes. En este caso te aconsejaría contactar directamente con nuestro departamento de Soporte al Cliente para que puedan comprobar el estado de la entrega. Haz clic en el siguiente enlace : https://t.co/beR78zMMYB
",,,"@454845 hola ozkar. disculpa los inconvenientes. en este caso te aconsejaría contactar directamente con nuestro departamento de soporte al cliente para que puedan comprobar el estado de la entrega. haz clic en el siguiente enlace : 
",order_issue,auto
641809,AmazonHelp,False,Wed Nov 22 20:32:25 +0000 2017,"@272312 Hola Ricardo, lamento los inconvenientes con el libro que recibiste. Te comento que a través del siguiente enlace podrás verificar todas las opciones que tenemos para que puedas solucionar esta situación: https://t.co/nbYTwVNFsD. ^MZ",641808,641810.0,"@272312 hola ricardo, lamento los inconvenientes con el libro que recibiste. te comento que a través del siguiente enlace podrás verificar todas las opciones que tenemos para que puedas solucionar esta situación:  ^mz",order_issue,auto
957129,AmazonHelp,False,Tue Oct 31 18:13:28 +0000 2017,"@347092 You're welcome, Aditi. Do keep us posted for further concerns. ^HD",957127,957130.0,"@347092 you're welcome, aditi. do keep us posted for further concerns. ^hd",order_issue,auto
794485,AmazonHelp,False,Sat Oct 14 06:13:00 +0000 2017,@309432 Our team will get back to you with an update concerning your order soon. Kindly request you to wait.(2/2)^RS,,794484.0,@309432 our team will get back to you with an update concerning your order soon. kindly request you to wait.(2/2)^rs,order_issue,auto
914822,AmazonHelp,False,Sat Oct 21 08:57:00 +0000 2017,"@337244 I get your concern, call us here: https://t.co/vlvfJr4nN9 &amp; we'll be glad to help you. ^MJ",914823,914824.0,"@337244 i get your concern, call us here:  &amp; we'll be glad to help you. ^mj",order_issue,auto
2151026,AmazonHelp,False,Thu Nov 09 01:24:00 +0000 2017,@632162 if any item you receive doesn't follow the policy stated here: https://t.co/Vu2CtLBEzl (2/2) ^LR,2151027,2151028.0,@632162 if any item you receive doesn't follow the policy stated here:  (2/2) ^lr,order_issue,auto
400305,AmazonHelp,False,Mon Oct 09 19:24:00 +0000 2017,"@206514 We've received your details, our team will be looking into your concern and reach out to you soon. 1/2 ^MA",,400301.0,"@206514 we've received your details, our team will be looking into your concern and reach out to you soon. 1/2 ^ma",order_issue,auto
2369631,AmazonHelp,False,Tue Nov 14 00:00:40 +0000 2017,@681270 I'm so glad everything worked out! Please let us know if we may be of further assistance. ^KL,,2369632.0,@681270 i'm so glad everything worked out! please let us know if we may be of further assistance. ^kl,order_issue,auto
2154011,AmazonHelp,False,Mon Nov 20 16:08:00 +0000 2017,"@632896 We'd like to sort the cash back issue for you, could you please let us know if you've shared your details using the secured link provided earlier? ^VN",2154010,2154012.0,"@632896 we'd like to sort the cash back issue for you, could you please let us know if you've shared your details using the secured link provided earlier? ^vn",order_issue,auto
2297501,AmazonHelp,False,Thu Oct 19 22:53:00 +0000 2017,"@369814 Hmm...We'd like to troubleshoot this in real time, Delash. Please ring us here when you can:  https://t.co/JzP7hlA23B ^BL",,2297500.0,"@369814 hmm...we'd like to troubleshoot this in real time, delash. please ring us here when you can:   ^bl",order_issue,auto
874849,AmazonHelp,False,Fri Oct 20 21:06:31 +0000 2017,@327704 We would like to look into this. Please contact us here via phone to explore your options: https://t.co/qy3J24VGxb ^GG,"874850,874851",874852.0,@327704 we would like to look into this. please contact us here via phone to explore your options:  ^gg,order_issue,auto
2319577,AmazonHelp,False,Mon Nov 13 12:51:27 +0000 2017,"@672305 Bonjour, désolée pour cela, quelle est la date de livraison que vous avez obtenue lors de la validation de votre commande je vous prie?
",,,"@672305 bonjour, désolée pour cela, quelle est la date de livraison que vous avez obtenue lors de la validation de votre commande je vous prie?
",order_issue,auto
943536,AmazonHelp,False,Sat Oct 21 16:37:29 +0000 2017,@343708 I’d like to help you; please fill this form: https://t.co/beaaDm0muc and I’ll contact you soon (1/2) ^BA,,943537.0,@343708 i’d like to help you; please fill this form:  and i’ll contact you soon (1/2) ^ba,order_issue,auto
493412,AmazonHelp,False,Sun Dec 03 09:23:24 +0000 2017,@232629 What were you advised by the associates you spoke with? Did they reach out to the carrier?^SM,493413,493411.0,@232629 what were you advised by the associates you spoke with? did they reach out to the carrier?^sm,order_issue,auto
